reward
0.0
-0.045454545454545456
0.0
0.0
0.15555555555555556
-0.18421052631578946
0.23529411764705882
-0.1956521739130435
0.12162162162162163
-0.08333333333333333
-0.2413793103448276
-0.21212121212121213
0.42857142857142855
-0.07317073170731707
0.2
-0.16666666666666666
-0.2903225806451613
-0.15217391304347827
-0.022222222222222223
0.05263157894736842
0.047619047619047616
-0.28
-0.09375
-0.15942028985507245
0.043478260869565216
-0.10891089108910891
0.12396694214876033
-0.21951219512195122
0.12195121951219512
-0.3076923076923077
-0.2
-0.1875
0.3793103448275862
0.08108108108108109
0.2777777777777778
-0.1111111111111111
0.037037037037037035
0.04
0.04
-0.1650485436893204
0.08333333333333333
-0.22727272727272727
0.045454545454545456
-0.29411764705882354
0.28888888888888886
-0.13157894736842105
-0.058823529411764705
-0.10869565217391304
0.0945945945945946
0.08333333333333333
-0.034482758620689655
0.013333333333333334
0.125
-0.2463768115942029
0.13043478260869565
-0.22772277227722773
0.2892561983471074
0.07317073170731707
0.12195121951219512
0.15384615384615385
0.12
-0.1875
0.3103448275862069
-0.12195121951219512
-0.06382978723404255
-0.13725490196078433
0.1
-0.01639344262295082
0.0707070707070707
-0.1282051282051282
0.17647058823529413
0.08270676691729323
0.0547945205479452
-0.09523809523809523
0.09523809523809523
-0.12195121951219512
-0.1
-0.3333333333333333
0.45454545454545453
-0.17073170731707318
-0.14893617021276595
0.3617021276595745
0.23404255319148937
-0.27472527472527475
0.11764705882352941
0.06666666666666667
0.28888888888888886
-0.1891891891891892
0.36585365853658536
-0.3333333333333333
0.25
-0.15789473684210525
0.018867924528301886
0.023809523809523808
-0.061224489795918366
0.024390243902439025
0.034482758620689655
-0.3103448275862069
0.1724137931034483
-0.16666666666666666
0.0
-0.14893617021276595
0.16
-0.3333333333333333
0.018867924528301886
-0.3333333333333333
-0.1836734693877551
0.06172839506172839
0.0
-0.07865168539325842
0.01098901098901099
-0.13636363636363635
0.045454545454545456
-0.058823529411764705
